"Date","Mean"
00:00:00 05/16/2006,     134.560
00:00:00 05/17/2006,     128.770
00:00:00 05/18/2006,     124.220
00:00:00 05/19/2006,     115.920
00:00:00 05/20/2006,     110.070
00:00:00 05/21/2006,     120.760
00:00:00 05/22/2006,     149.530
00:00:00 05/23/2006,     119.750
00:00:00 05/24/2006,     107.590
00:00:00 05/25/2006,     102.550
00:00:00 05/26/2006,     100.130
00:00:00 05/27/2006,      98.240
00:00:00 05/28/2006,      97.870
00:00:00 05/29/2006,      95.240
00:00:00 05/30/2006,      92.500
00:00:00 05/31/2006,      88.870
00:00:00 06/01/2006,      83.530
00:00:00 06/02/2006,      79.630
00:00:00 06/03/2006,      77.550
00:00:00 06/04/2006,      75.520
00:00:00 06/05/2006,      72.750
00:00:00 06/06/2006,      71.860
00:00:00 06/07/2006,      68.810
00:00:00 06/08/2006,      66.320
00:00:00 06/09/2006,      65.290
00:00:00 06/10/2006,      64.820
00:00:00 06/11/2006,      63.870
00:00:00 06/12/2006,      61.690
00:00:00 06/13/2006,      60.100
00:00:00 06/14/2006,      58.120
00:00:00 06/15/2006,      55.640
00:00:00 06/16/2006,      53.210
00:00:00 06/17/2006,      49.540
00:00:00 06/18/2006,      47.530
00:00:00 06/19/2006,      44.830
00:00:00 06/20/2006,      43.000
00:00:00 06/21/2006,      40.600
00:00:00 06/22/2006,      37.690
00:00:00 06/23/2006,      34.220
00:00:00 06/24/2006,      33.000
00:00:00 06/25/2006,      31.580
00:00:00 06/26/2006,      30.200
00:00:00 06/27/2006,      28.690
00:00:00 06/28/2006,      27.790
00:00:00 06/29/2006,      26.520
00:00:00 06/30/2006,      24.340
00:00:00 07/01/2006,      22.720
00:00:00 07/02/2006,      21.570
00:00:00 07/03/2006,      20.800
00:00:00 07/04/2006,      19.880
00:00:00 07/05/2006,      20.900
00:00:00 07/06/2006,      20.110
00:00:00 07/07/2006,      19.150
00:00:00 07/08/2006,      17.680
00:00:00 07/09/2006,      16.040
00:00:00 07/10/2006,      14.630
00:00:00 07/11/2006,      14.140
00:00:00 07/12/2006,      12.690
00:00:00 07/13/2006,      12.580
00:00:00 07/14/2006,      11.690
00:00:00 07/15/2006,      10.790
00:00:00 07/16/2006,      10.070
00:00:00 07/17/2006,       8.770
00:00:00 07/18/2006,       7.740
00:00:00 07/19/2006,       6.630
00:00:00 07/20/2006,       6.120
00:00:00 07/21/2006,       4.890
00:00:00 07/22/2006,       3.710
00:00:00 07/23/2006,       2.530
00:00:00 07/24/2006,       1.820
00:00:00 07/25/2006,       1.440
00:00:00 07/26/2006,       1.120
00:00:00 07/27/2006,       0.970
00:00:00 07/28/2006,       0.910
00:00:00 07/29/2006,       0.760
00:00:00 07/30/2006,       0.660
00:00:00 07/31/2006,       0.710
00:00:00 08/01/2006,       0.670
00:00:00 08/02/2006,       0.760
00:00:00 08/03/2006,       1.560
00:00:00 08/04/2006,       1.460
00:00:00 08/05/2006,       1.090
00:00:00 08/06/2006,       0.860
00:00:00 08/07/2006,       0.650
00:00:00 08/08/2006,       0.590
00:00:00 08/09/2006,       0.560
00:00:00 08/10/2006,       0.510
00:00:00 08/11/2006,       0.470
00:00:00 08/12/2006,       0.470
00:00:00 08/13/2006,       0.390
00:00:00 08/14/2006,       0.290
00:00:00 08/15/2006,       0.280
00:00:00 08/16/2006,       0.290
00:00:00 08/17/2006,       0.250
00:00:00 08/18/2006,       0.240
00:00:00 08/19/2006,       0.220
00:00:00 08/20/2006,       0.190
00:00:00 08/21/2006,       0.170
00:00:00 08/22/2006,       0.130
00:00:00 08/23/2006,       0.130
00:00:00 08/24/2006,       0.150
00:00:00 08/25/2006,       0.150
00:00:00 08/26/2006,       0.110
00:00:00 08/27/2006,       0.080
00:00:00 08/28/2006,       0.080
00:00:00 08/29/2006,       0.060
00:00:00 08/30/2006,       0.050
00:00:00 08/31/2006,       0.060
00:00:00 09/01/2006,       0.020
00:00:00 09/02/2006,       0.020
00:00:00 09/03/2006,       0.020
00:00:00 09/04/2006,       0.020
00:00:00 09/05/2006,       0.030
00:00:00 09/06/2006,       0.020
00:00:00 09/07/2006,       0.000
00:00:00 09/08/2006,       0.000
00:00:00 09/09/2006,       0.000
00:00:00 09/10/2006,       0.000
00:00:00 09/11/2006,       0.000
00:00:00 09/12/2006,       0.000
00:00:00 09/13/2006,       0.000
00:00:00 09/14/2006,       0.000
00:00:00 09/15/2006,       0.000
00:00:00 09/16/2006,       0.000
00:00:00 09/17/2006,       0.000
00:00:00 09/18/2006,       0.000
00:00:00 09/19/2006,       0.000
00:00:00 09/20/2006,       0.000
00:00:00 09/21/2006,       0.000
00:00:00 09/22/2006,       0.000
00:00:00 09/23/2006,       0.000
00:00:00 09/24/2006,       0.000
00:00:00 09/25/2006,       0.000
00:00:00 09/26/2006,       0.000
00:00:00 09/27/2006,       0.000
00:00:00 09/28/2006,       0.000
00:00:00 09/29/2006,       0.000
00:00:00 09/30/2006,       0.000
00:00:00 10/01/2006,       0.000
00:00:00 10/02/2006,       0.000
00:00:00 10/03/2006,       0.000
00:00:00 10/04/2006,       0.000
00:00:00 10/05/2006,       0.000
00:00:00 10/06/2006,       0.000
00:00:00 10/07/2006,       0.000
00:00:00 10/08/2006,       0.000
00:00:00 10/09/2006,       0.000
00:00:00 10/10/2006,       0.000
00:00:00 10/11/2006,       0.000
00:00:00 10/12/2006,       0.000
00:00:00 10/13/2006,       0.000
00:00:00 10/14/2006,       0.000
00:00:00 10/15/2006,       0.000
00:00:00 10/16/2006,       0.000
00:00:00 10/17/2006,       0.000
00:00:00 10/18/2006,       0.000
00:00:00 10/19/2006,       0.000
00:00:00 10/20/2006,       0.000
00:00:00 10/21/2006,       0.000
00:00:00 10/22/2006,       0.000
00:00:00 10/23/2006,       0.000
00:00:00 10/24/2006,       0.000
00:00:00 10/25/2006,       0.000
00:00:00 10/26/2006,       0.000
00:00:00 10/27/2006,       0.000
00:00:00 10/28/2006,       0.000
00:00:00 10/29/2006,       0.000
00:00:00 10/30/2006,       0.000
00:00:00 10/31/2006,       0.000
00:00:00 11/01/2006,       0.000
00:00:00 11/02/2006,       0.000
00:00:00 11/03/2006,       0.000
00:00:00 11/04/2006,       0.000
00:00:00 11/05/2006,       0.000
00:00:00 11/06/2006,       0.000
00:00:00 11/07/2006,       0.000
00:00:00 11/08/2006,       0.000
00:00:00 11/09/2006,       0.000
00:00:00 11/10/2006,       0.000
00:00:00 11/11/2006,       0.000
00:00:00 11/12/2006,       0.000
00:00:00 11/13/2006,       0.020
00:00:00 11/14/2006,       0.080
00:00:00 11/15/2006,       0.000
00:00:00 11/16/2006,       0.000
00:00:00 11/17/2006,       0.000
00:00:00 11/18/2006,       0.000
00:00:00 11/19/2006,       0.000
00:00:00 11/20/2006,       0.000
00:00:00 11/21/2006,       0.000
00:00:00 11/22/2006,       0.000
00:00:00 11/23/2006,       0.000
00:00:00 11/24/2006,       0.000
00:00:00 11/25/2006,       0.000
00:00:00 11/26/2006,       0.000
00:00:00 11/27/2006,       0.000
00:00:00 11/28/2006,       0.000
00:00:00 11/29/2006,       0.000
00:00:00 11/30/2006,       0.000
00:00:00 12/01/2006,       0.000
00:00:00 12/02/2006,       0.000
00:00:00 12/03/2006,       0.000
00:00:00 12/04/2006,       0.000
00:00:00 12/05/2006,       0.000
00:00:00 12/06/2006,       0.000
00:00:00 12/07/2006,       0.000
00:00:00 12/08/2006,       0.090
00:00:00 12/09/2006,       0.590
00:00:00 12/10/2006,       0.250
00:00:00 12/11/2006,       0.000
00:00:00 12/12/2006,       0.000
00:00:00 12/13/2006,       0.000
00:00:00 12/14/2006,       0.000
00:00:00 12/15/2006,       0.000
00:00:00 12/16/2006,       0.000
00:00:00 12/17/2006,       0.000
00:00:00 12/18/2006,       0.000
00:00:00 12/19/2006,       0.000
00:00:00 12/20/2006,       0.000
00:00:00 12/21/2006,       0.050
00:00:00 12/22/2006,       0.000
00:00:00 12/23/2006,       0.000
00:00:00 12/24/2006,       0.000
00:00:00 12/25/2006,       0.000
00:00:00 12/26/2006,       0.180
00:00:00 12/27/2006,       0.030
00:00:00 12/28/2006,       0.000
00:00:00 12/29/2006,       0.000
00:00:00 12/30/2006,       0.000
00:00:00 12/31/2006,       0.000
00:00:00 01/01/2007,       0.000
00:00:00 01/02/2007,       0.000
00:00:00 01/03/2007,       0.000
00:00:00 01/04/2007,       0.080
00:00:00 01/05/2007,       0.000
00:00:00 01/06/2007,       0.000
00:00:00 01/07/2007,       0.000
00:00:00 01/08/2007,       0.000
00:00:00 01/09/2007,       0.000
00:00:00 01/10/2007,       0.000
00:00:00 01/11/2007,       1.030
00:00:00 01/12/2007,       2.050
00:00:00 01/13/2007,       2.650
00:00:00 01/14/2007,       2.710
00:00:00 01/15/2007,       2.770
00:00:00 01/16/2007,       3.200
00:00:00 01/17/2007,       3.450
00:00:00 01/18/2007,       3.700
00:00:00 01/19/2007,       4.140
00:00:00 01/20/2007,       4.340
00:00:00 01/21/2007,       4.990
00:00:00 01/22/2007,       5.040
00:00:00 01/23/2007,       5.100
00:00:00 01/24/2007,       5.480
00:00:00 01/25/2007,       5.880
00:00:00 01/26/2007,       6.900
00:00:00 01/27/2007,      10.280
00:00:00 01/28/2007,       9.660
00:00:00 01/29/2007,       9.030
00:00:00 01/30/2007,       8.530
00:00:00 01/31/2007,       7.970
00:00:00 02/01/2007,       6.620
00:00:00 02/02/2007,       5.980
00:00:00 02/03/2007,       6.410
00:00:00 02/04/2007,       7.310
00:00:00 02/05/2007,       6.260
00:00:00 02/06/2007,       5.810
00:00:00 02/07/2007,       6.240
00:00:00 02/08/2007,       6.480
00:00:00 02/09/2007,       6.710
00:00:00 02/10/2007,       9.760
00:00:00 02/11/2007,      17.140
00:00:00 02/12/2007,      79.580
00:00:00 02/13/2007,      64.910
00:00:00 02/14/2007,      54.800
00:00:00 02/15/2007,      46.930
00:00:00 02/16/2007,      42.250
00:00:00 02/17/2007,      38.350
00:00:00 02/18/2007,      35.000
00:00:00 02/19/2007,      33.000
00:00:00 02/20/2007,      30.520
00:00:00 02/21/2007,      29.290
00:00:00 02/22/2007,      34.450
00:00:00 02/23/2007,      47.710
00:00:00 02/24/2007,      43.000
00:00:00 02/25/2007,      43.000
00:00:00 02/26/2007,      60.890
00:00:00 02/27/2007,     182.100
00:00:00 02/28/2007,     213.460
00:00:00 03/01/2007,     164.600
00:00:00 03/02/2007,     129.930
00:00:00 03/03/2007,     111.090
00:00:00 03/04/2007,      97.110
00:00:00 03/05/2007,      86.070
00:00:00 03/06/2007,      75.250
00:00:00 03/07/2007,      67.140
00:00:00 03/08/2007,      62.670
00:00:00 03/09/2007,      58.790
00:00:00 03/10/2007,      55.340
00:00:00 03/11/2007,      51.960
00:00:00 03/12/2007,      48.810
00:00:00 03/13/2007,      44.050
00:00:00 03/14/2007,      40.320
00:00:00 03/15/2007,      37.170
00:00:00 03/16/2007,      34.360
00:00:00 03/17/2007,      31.990
00:00:00 03/18/2007,      31.570
00:00:00 03/19/2007,      27.890
00:00:00 03/20/2007,      26.340
00:00:00 03/21/2007,      26.650
00:00:00 03/22/2007,      24.890
00:00:00 03/23/2007,      23.000
00:00:00 03/24/2007,      20.930
00:00:00 03/25/2007,      19.850
00:00:00 03/26/2007,      20.170
00:00:00 03/27/2007,      22.120
00:00:00 03/28/2007,      23.780
00:00:00 03/29/2007,      21.810
00:00:00 03/30/2007,      20.100
00:00:00 03/31/2007,      18.110
00:00:00 04/01/2007,      16.560
00:00:00 04/02/2007,      14.960
00:00:00 04/03/2007,      13.870
00:00:00 04/04/2007,      12.830
00:00:00 04/05/2007,      12.400
00:00:00 04/06/2007,      12.320
00:00:00 04/07/2007,      12.000
00:00:00 04/08/2007,      11.190
00:00:00 04/09/2007,      10.350
00:00:00 04/10/2007,       9.500
00:00:00 04/11/2007,       9.390
00:00:00 04/12/2007,       9.510
00:00:00 04/13/2007,       9.350
00:00:00 04/14/2007,      11.470
00:00:00 04/15/2007,      11.720
00:00:00 04/16/2007,      11.810
00:00:00 04/17/2007,      10.970
00:00:00 04/18/2007,      11.020
00:00:00 04/19/2007,      11.730
00:00:00 04/20/2007,      12.550
00:00:00 04/21/2007,      11.590
00:00:00 04/22/2007,      13.250
00:00:00 04/23/2007,      16.490
00:00:00 04/24/2007,      18.230
00:00:00 04/25/2007,      17.470
00:00:00 04/26/2007,      16.000
00:00:00 04/27/2007,      15.000
00:00:00 04/28/2007,      13.000
00:00:00 04/29/2007,      12.120
00:00:00 04/30/2007,      10.730
00:00:00 05/01/2007,       9.440
00:00:00 05/02/2007,       7.950
00:00:00 05/03/2007,       7.510
00:00:00 05/04/2007,       8.660
00:00:00 05/05/2007,       8.630
00:00:00 05/06/2007,       7.580
00:00:00 05/07/2007,       6.530
00:00:00 05/08/2007,       4.860
00:00:00 05/09/2007,       4.110
00:00:00 05/10/2007,       3.670
00:00:00 05/11/2007,       2.620
00:00:00 05/12/2007,       2.060
00:00:00 05/13/2007,       1.300
00:00:00 05/14/2007,       1.300
00:00:00 05/15/2007,       1.270
00:00:00 05/16/2007,       1.180
00:00:00 05/17/2007,       1.110
00:00:00 05/18/2007,       0.930
00:00:00 05/19/2007,       0.780
00:00:00 05/20/2007,       0.640
00:00:00 05/21/2007,       0.580
00:00:00 05/22/2007,       0.390
00:00:00 05/23/2007,       0.270
00:00:00 05/24/2007,       0.250
00:00:00 05/25/2007,       0.150
00:00:00 05/26/2007,       0.130
00:00:00 05/27/2007,       0.180
00:00:00 05/28/2007,       0.190
00:00:00 05/29/2007,       0.160
00:00:00 05/30/2007,       0.140
00:00:00 05/31/2007,       0.120
00:00:00 06/01/2007,       0.100
00:00:00 06/02/2007,       0.110
00:00:00 06/03/2007,       0.150
00:00:00 06/04/2007,       0.130
00:00:00 06/05/2007,       0.080
00:00:00 06/06/2007,       0.050
00:00:00 06/07/2007,       0.040
00:00:00 06/08/2007,       0.030
00:00:00 06/09/2007,       0.030
00:00:00 06/10/2007,       0.010
00:00:00 06/11/2007,       0.010
00:00:00 06/12/2007,       0.000
00:00:00 06/13/2007,       0.000
00:00:00 06/14/2007,       0.000
00:00:00 06/15/2007,       0.000
00:00:00 06/16/2007,       0.000
00:00:00 06/17/2007,       0.000
00:00:00 06/18/2007,       0.000
00:00:00 06/19/2007,       0.000
00:00:00 06/20/2007,       0.000
00:00:00 06/21/2007,       0.000
00:00:00 06/22/2007,       0.000
00:00:00 06/23/2007,       0.000
00:00:00 06/24/2007,       0.000
00:00:00 06/25/2007,       0.000
00:00:00 06/26/2007,       0.000
00:00:00 06/27/2007,       0.000
00:00:00 06/28/2007,       0.000
00:00:00 06/29/2007,       0.000
00:00:00 06/30/2007,       0.000
00:00:00 07/01/2007,       0.000
00:00:00 07/02/2007,       0.000
00:00:00 07/03/2007,       0.000
00:00:00 07/04/2007,       0.000
00:00:00 07/05/2007,       0.000
00:00:00 07/06/2007,       0.000
00:00:00 07/07/2007,       0.000
00:00:00 07/08/2007,       0.000
00:00:00 07/09/2007,       0.000
00:00:00 07/10/2007,       0.000
00:00:00 07/11/2007,       0.000
00:00:00 07/12/2007,       0.000
00:00:00 07/13/2007,       0.000
00:00:00 07/14/2007,       0.000
00:00:00 07/15/2007,       0.000
00:00:00 07/16/2007,       0.000
00:00:00 07/17/2007,       0.000
00:00:00 07/18/2007,       0.000
00:00:00 07/19/2007,       0.000
00:00:00 07/20/2007,       0.000
00:00:00 07/21/2007,       0.000
00:00:00 07/22/2007,       0.000
00:00:00 07/23/2007,       0.000
00:00:00 07/24/2007,       0.000
00:00:00 07/25/2007,       0.000
00:00:00 07/26/2007,       0.000
00:00:00 07/27/2007,       0.000
00:00:00 07/28/2007,       0.000
00:00:00 07/29/2007,       0.000
00:00:00 07/30/2007,       0.000
00:00:00 07/31/2007,       0.000
00:00:00 08/01/2007,       0.000
00:00:00 08/02/2007,       0.000
00:00:00 08/03/2007,       0.000
00:00:00 08/04/2007,       0.000
00:00:00 08/05/2007,       0.000
00:00:00 08/06/2007,       0.000
00:00:00 08/07/2007,       0.000
00:00:00 08/08/2007,       0.000
00:00:00 08/09/2007,       0.000
00:00:00 08/10/2007,       0.000
00:00:00 08/11/2007,       0.000
00:00:00 08/12/2007,       0.000
00:00:00 08/13/2007,       0.000
00:00:00 08/14/2007,       0.000
00:00:00 08/15/2007,       0.000
00:00:00 08/16/2007,       0.000
00:00:00 08/17/2007,       0.000
00:00:00 08/18/2007,       0.000
00:00:00 08/19/2007,       0.000
00:00:00 08/20/2007,       0.000
00:00:00 08/21/2007,       0.000
00:00:00 08/22/2007,       0.000
00:00:00 08/23/2007,       0.000
00:00:00 08/24/2007,       0.000
00:00:00 08/25/2007,       0.000
00:00:00 08/26/2007,       0.000
00:00:00 08/27/2007,       0.000
00:00:00 08/28/2007,       0.000
00:00:00 08/29/2007,       0.000
00:00:00 08/30/2007,       0.000
00:00:00 08/31/2007,       0.000
00:00:00 09/01/2007,       0.000
00:00:00 09/02/2007,       0.000
00:00:00 09/03/2007,       0.000
00:00:00 09/04/2007,       0.000
00:00:00 09/05/2007,       0.000
00:00:00 09/06/2007,       0.000
00:00:00 09/07/2007,       0.000
00:00:00 09/08/2007,       0.000
00:00:00 09/09/2007,       0.000
00:00:00 09/10/2007,       0.000
00:00:00 09/11/2007,       0.000
00:00:00 09/12/2007,       0.000
00:00:00 09/13/2007,       0.000
00:00:00 09/14/2007,       0.000
00:00:00 09/15/2007,       0.000
00:00:00 09/16/2007,       0.000
00:00:00 09/17/2007,       0.000
00:00:00 09/18/2007,       0.000
00:00:00 09/19/2007,       0.000
00:00:00 09/20/2007,       0.000
00:00:00 09/21/2007,       0.000
00:00:00 09/22/2007,       0.000
00:00:00 09/23/2007,       0.000
00:00:00 09/24/2007,       0.000
00:00:00 09/25/2007,       0.000
00:00:00 09/26/2007,       0.000
00:00:00 09/27/2007,       0.000
00:00:00 09/28/2007,       0.000
00:00:00 09/29/2007,       0.000
00:00:00 09/30/2007,       0.000
00:00:00 10/01/2007,       0.000
00:00:00 10/02/2007,       0.000
00:00:00 10/03/2007,       0.000
00:00:00 10/04/2007,       0.000
00:00:00 10/05/2007,       0.000
00:00:00 10/06/2007,       0.000
00:00:00 10/07/2007,       0.000
00:00:00 10/08/2007,       0.000
00:00:00 10/09/2007,       0.000
00:00:00 10/10/2007,       0.000
00:00:00 10/11/2007,       0.000
00:00:00 10/12/2007,       0.000
00:00:00 10/13/2007,       0.000
00:00:00 10/14/2007,       0.000
00:00:00 10/15/2007,       0.000
00:00:00 10/16/2007,       0.000
00:00:00 10/17/2007,       0.000
00:00:00 10/18/2007,       0.000
00:00:00 10/19/2007,       0.000
00:00:00 10/20/2007,       0.000
00:00:00 10/21/2007,       0.000
00:00:00 10/22/2007,       0.000
00:00:00 10/23/2007,       0.000
00:00:00 10/24/2007,       0.000
00:00:00 10/25/2007,       0.000
00:00:00 10/26/2007,       0.000
00:00:00 10/27/2007,       0.000
00:00:00 10/28/2007,       0.000
00:00:00 10/29/2007,       0.000
00:00:00 10/30/2007,       0.000
00:00:00 10/31/2007,       0.000
00:00:00 11/01/2007,       0.000
00:00:00 11/02/2007,       0.000
00:00:00 11/03/2007,       0.000
00:00:00 11/04/2007,       0.000
00:00:00 11/05/2007,       0.000
00:00:00 11/06/2007,       0.000
00:00:00 11/07/2007,       0.000
00:00:00 11/08/2007,       0.000
00:00:00 11/09/2007,       0.000
00:00:00 11/10/2007,       0.000
00:00:00 11/11/2007,       0.000
00:00:00 11/12/2007,       0.000
00:00:00 11/13/2007,       0.000
00:00:00 11/14/2007,       0.000
